,STATE,DISTRICT,Storage name,Address,Manager Name,capacity,Longitude,Latitude
12709,Uttar Pradesh,Agra,Vipin Cold Stor,nan,Ra Rajpal Singh,13000,,
12710,Uttar Pradesh,Agra,Vishnu Goyal,"Etmadpur, Poiya",,5434.72,78.0411852,27.2698093
12711,Uttar Pradesh,Agra,Vishnu Goyal,"Etmadpur, Poiya",,8036.06,78.0411852,27.2698093
12712,Uttar Pradesh,Agra,Vivek Kumar,"Mauza Poiya, Khandol, Mauza Poiya, Khandoli, Bagal Ghusa",,7794.38,,
12713,Uttar Pradesh,Agra,Yatendra Ice And Cold Storage P.V.L.,nan,Rajkumr Singh,,,
12714,Uttar Pradesh,Agra,Yogesh Kumar Sharma,", Bharapur",,2944.32,77.9724374,29.8875838
12715,Uttar Pradesh,Agra,Yogindra Seetalay,nan,Vijay Singh,,,
12716,Uttar Pradesh,Aligarh,A.K. Cold Storage Association,AKINTERNATIONAL[At]GMAIL[Dot]COM,Ajay Kumar,,,
12717,Uttar Pradesh,Aligarh,Aadi Sakti Ice And Cold Storage,nan,Narendra,4,,
12718,Uttar Pradesh,Aligarh,Adishakti Ice & Cold Storage,MAHUA ROAD IGLAS,Vijay Pratap,12316.2,77.9367409,27.7080526
12719,Uttar Pradesh,Aligarh,Agrawal Cold Stoege And General Mill,nan,Hem Singh,2,,
12720,Uttar Pradesh,Aligarh,Ajay Kumar,"Iglas, Mahua",,6456.94,,
12721,Uttar Pradesh,Aligarh,"Ajay Narain Agarwal, Suman Agarwal, Salabh Agarwal","Iglas, Tehra",,5098.75,77.959588,26.9983984
12722,Uttar Pradesh,Aligarh,Ajay Narayan Agarwal,"Iglas, Nawa Nagar",,10969.7,,
12723,Uttar Pradesh,Aligarh,Ajit,PALWAL ROAD,Shiv Kumar,5084,77.3922131,28.179719
12724,Uttar Pradesh,Aligarh,Anand Sharma,Khair,,6361.26,,
12725,Uttar Pradesh,Aligarh,Anil Agarwal,"Atrauli, Ramghat",,2292.5,80.8692043,25.1759109
12726,Uttar Pradesh,Aligarh,Atishay Ice & Cold Storage,TALANAGRI HARDUGANJ,Ajay Kumar,5166,78.1364889,27.9333588
12727,Uttar Pradesh,Aligarh,Atrouli Ice & Cold Storage,STATION ROAD ATROULI,Dharmpal Singh,4800,78.285805,28.0305378
12728,Uttar Pradesh,Aligarh,Atul Agarwal,"Iglas, Sahara",,5625.55,,
12729,Uttar Pradesh,Aligarh,B. L. Narayan Ice & Cold Storage (P) Ltd.,V. TEHRA THE. IGLAS ALIGARH,Suresh. Chand,12750,77.9099607,27.9037408
12730,Uttar Pradesh,Aligarh,B.B. Dass Ice & Cold Storage,SAHARAKLA IGLAS,Pintu Verma,,77.9367409,27.7080526
12731,Uttar Pradesh,Aligarh,Baba Anandeshwar Trading Co,"Azadpur, Kanpur, Kanpur",,2465.58,80.3318736,26.449923
12732,Uttar Pradesh,Aligarh,Bal Bhadra Ice & Cold Storage Pvt. Lmt,NAVA NAGAR IGLAS ALIGARH,M.R Sharma,12700,77.9599449,27.7386064
12733,Uttar Pradesh,Aligarh,Balvir Kumar Jain / Virendra Kumar Jain / Om Prakash Jain / Vijay Kumar Jain / Kamal Kumar Jain / Anil Kumar Jain,"Godhna, Ghiror",,8926.18,78.8005791,27.1887555
12734,Uttar Pradesh,Aligarh,Balvir Singh,"Iglas, Gorai, Nagla Mishira",,7512.15,,
12735,Uttar Pradesh,Aligarh,Banasa Cold Storage,MANPUR KHURD KHAIR,Netrapal Singh Chauhan,,77.8220758,27.9550365
12736,Uttar Pradesh,Aligarh,Bawa Ice & Cold Storage P. Lmt.,GT ROAD PANETHI NEAR MAHAK HOTEL ALIGARH,Rajeshpal Singh,1200,78.1195974,27.8659065
12737,Uttar Pradesh,Aligarh,Brajbhoomi Cold Storage,KUA GAON GONDA ROAD IGLAS,B.D. Sharma,8000,77.9403665,27.7094594
12738,Uttar Pradesh,Aligarh,Chaudhary Bijendra Singh Ice & Cold Storage,nan,Shri Ameet Kumar,68.1,,
12739,Uttar Pradesh,Aligarh,Chaudhary Vijendra Singh Ice And Cold,nan,Amit Kumar,68.1,,
12740,Uttar Pradesh,Aligarh,Devesh Kumar Gupta,"Iglas, Bisawali",,,,
12741,Uttar Pradesh,Aligarh,Dharnidharn Cold Storage & Ice Factory,BESWA ALIGARH,Ratan Singh,5000,77.8695996,27.6400446
12742,Uttar Pradesh,Aligarh,Dr. Indra Pal Singh,"Koli, Sihore, Jullupur",,5070.75,,
12743,Uttar Pradesh,Aligarh,Dr. Ratan Kumar Singh Chauhan,"Khair, Bankner",,5698.59,77.0737149,28.8444556
12744,Uttar Pradesh,Aligarh,Dr. Vidhyaram & Brother Ice & Cold Storage,DRVIDHYARAM B[Dot]REDDIF[Dot]COM,Dr. Vidhyaram,,,
12745,Uttar Pradesh,Aligarh,Fauji Cold Storage Pvt. Lmt.,VI. RATOI CHHARRA GANVORI ATROULI ALIGARH CHHARRA,Jai Prakash,,78.401997,27.925143
12746,Uttar Pradesh,Aligarh,G.G. Cold Storage And Ice Factory,SEVANPUA GONDA ROAD IGLAS,Omkar Singh,20000,77.8408031,27.7542379
12747,Uttar Pradesh,Aligarh,Gauri Shanker,"Koli, Koil, Panethi",,4436.83,,
12748,Uttar Pradesh,Aligarh,Giriraj Kumar Maheswari,Iglas,,5799.53,77.9367409,27.7080526
12749,Uttar Pradesh,Aligarh,Giriraj Kumar Maheswari,"Iglas, Balrampur",,5048.22,82.1805203,27.4307473
12750,Uttar Pradesh,Aligarh,Girraj Kumar Maheshwari,Balrampur,,6611.39,82.1805203,27.4307473
12751,Uttar Pradesh,Aligarh,He Nath Cold Storage Pvt.Lmt.,BHORA IGLAS ALIGARH,Narendra Singh,,77.9367409,27.7080526
12752,Uttar Pradesh,Aligarh,Herdevi Cold Storage Pvt. Lmt.,DEVESHGUPTASSITM[At]GMAIL[Dot]COM,Devesh Gupta,7500,,
12753,Uttar Pradesh,Aligarh,Jaat Cold Storage Pvt. Ltd.,BESWA IGLAS ALIGARH,Umesh Kumar,,77.8695996,27.6400446
12754,Uttar Pradesh,Aligarh,Jagdamba Cold Storage,nan,Vineet Kela,,,
12755,Uttar Pradesh,Aligarh,Jai Pal Singh,"Khair, Gomat",,7144.97,77.7852575,27.9456155
12756,Uttar Pradesh,Aligarh,Jyoti Cold Storage,GRAM GAHLAU GONDA ROAD IGLAD,Sushil Kumar,5750,77.9103178,27.7771764
12757,Uttar Pradesh,Aligarh,K. K. Ice & Cold Storage,NAVANAGAR IGLAS,Sanjay Singh,7636,77.9599449,27.7386064
12758,Uttar Pradesh,Aligarh,Kailash Chand Verma,"Khair, Manpur Khurd",,4564.39,77.8220758,27.9550365
12759,Uttar Pradesh,Aligarh,Kailash Chand Verma,"Khair, Manpur Khurd",,5197.69,77.8220758,27.9550365
12760,Uttar Pradesh,Aligarh,Kalyan Singh,"Iglas, Nava Nagar",,5178.5,70.0722712,22.4691056
12761,Uttar Pradesh,Aligarh,Kanahaiya Sheet Grah,TEHRA IGLAS,Manoj Choudhri,79,77.9367409,27.7080526
12762,Uttar Pradesh,Aligarh,Kirti Sheet Grah Pvt. Lmt.,KSFSEEDPOTATO[At]GMAIL[Dot]COM,Meghray Singh,,,
12763,Uttar Pradesh,Aligarh,Lagsama Ka Sheet Grah,SEVEMPUR IGLAS GONDA ROAD,Omkar Singh,10700,77.8408031,27.7542379
12764,Uttar Pradesh,Aligarh,Lakhan Singh,"Atroli, Pahanpur",,4872.55,,
12765,Uttar Pradesh,Aligarh,Lakshya Ice & Cold Storage,NAVANAGAR IGLAS,Neeraj Agarwal,11506.6,77.9599449,27.7386064
12766,Uttar Pradesh,Aligarh,Lalji Singh,"Sikandarpur, Bhukrawali",,2375.32,77.18278,26.8100672
12767,Uttar Pradesh,Aligarh,Laxman Singh Ice & Cold Storage,HASTHPUR. IGLAS,Anil Kumar,,77.993136,27.7758048
12768,Uttar Pradesh,Aligarh,M/S Kataria Carriers,"133/198, Trasnport Nagar District Kanpur, Kanpur Sadar",,11053.9,80.3545836,26.4773122
12769,Uttar Pradesh,Aligarh,M/S Rukmini Devi Atul Kumar Sadani,"Bhartari, Kole",,3432.17,,
12770,Uttar Pradesh,Aligarh,M/S Rukmini Devi Atul Kumar Sadani,"Bagriah Pech Madar Gate, Kol",,3596,,
12771,Uttar Pradesh,Aligarh,M/S. Anu Rural Godown,"Vill. Nagla Padam, Gabhana",,647.365,77.9610158,28.0491896
12772,Uttar Pradesh,Aligarh,M/S. P.L. Rural Godown,"Vill. Panethi, G.T. Road, Koil",,1987.65,,
12773,Uttar Pradesh,Aligarh,"M/S. Rajdeep Seeds,Aligarh","90, Mukundpur Bye-Pass Road, Kole",,1422,,
12774,Uttar Pradesh,Aligarh,M/S. Shiv Seeds And Farms,"Vill. Sidholi, PO Dhanipur,, Kole",,774,,
12775,Uttar Pradesh,Aligarh,MEAJOR ICE & Cold STORE,nan,RAJESH SINGH CHAUHAN,5600,,
12776,Uttar Pradesh,Aligarh,Ma Sharda Cold Storage,SAHMTPUR KHAIR,Ravi Kumar,6750,,
12777,Uttar Pradesh,Aligarh,Maa Bhagwati Ice & Cold Storage Pvt. Lmt.,NAVANAGAR IGLAS ALIGARH,Sanjay Singh,600,77.9599449,27.7386064
12778,Uttar Pradesh,Aligarh,Maa Chamunda Devi Cold Storage,VILL BESWA IGLASH GORE ROAD,Mohin Khan,2,77.9367409,27.7080526
12779,Uttar Pradesh,Aligarh,Maa Chamunda Devi Sheetgrah Pvt Ltd.,nan,Shri Satish Kumar Chauhan,,,
12780,Uttar Pradesh,Aligarh,Maa Gayatri Ice & Cold Storage,VIJAYPRATAP173[At]GMAIL[Dot]COM,Vijay Pratap Singh,6300,,
12781,Uttar Pradesh,Aligarh,Maa Laxmi Ice And Cold Storage,PALWAL ROAD KHAIR,Vikram Singh,,77.3922131,28.179719
12782,Uttar Pradesh,Aligarh,Maa Vaisno Ice & Cold Storage,SAHARANPUR IGLAS,Sanjay Singh,9000,77.5552066,29.9680035
12783,Uttar Pradesh,Aligarh,Mahadev Cold Storage,MOHKAM BABA KI SAMADHI G.T. ROAD PANETHI,Jay Prakash,,74.2390965,31.8847743
12784,Uttar Pradesh,Aligarh,Mahesh Chand Sharma,"Iglas, Beswan",,5614.85,77.8695996,27.6400446
12785,Uttar Pradesh,Aligarh,Mani Ram Sharma,"Iglas, Sahara, Nava Nagar",,9288,70.0722712,22.4691056
12786,Uttar Pradesh,Aligarh,Mr. Virendra Singh / Mr. Devendra Singh,"Sadabad, Bisana",,7631.76,78.0466484,27.4908139
12787,Uttar Pradesh,Aligarh,Ms Maa Revti Cold Storage Pvt Ltd,nan,Mani Ram Sharma,5851,,
12788,Uttar Pradesh,Aligarh,Munnilal Cold Storage,ALIGARH MATHURA ROAD IGLAS,Alin Kumar Pandey,12000,77.9384491,27.7066892
12789,Uttar Pradesh,Aligarh,Nishant Cold Storage,ALIGARH IGLAS ROAD,Naveen Gupta,9367,78.0094093,27.7047923
12790,Uttar Pradesh,Aligarh,Nishant Singhal,"Iglas, Mahua",,7546.66,,
12791,Uttar Pradesh,Aligarh,Prem Pal Singh,"Iglas, Mai",,5625,,
12792,Uttar Pradesh,Aligarh,R S D Ice And Cold Storage,nan,Tejveer Singh,,,
12793,Uttar Pradesh,Aligarh,R.S.D. Ice & Cold Storage Pvt.Ltd,nan,Shri Tejveer Singh,,,
12794,Uttar Pradesh,Aligarh,Radhey Shyam,"Atrauli, Ratroli",,5131.63,,
12795,Uttar Pradesh,Aligarh,Raghvendra Singh,"Khair, Manpur",,7249.78,85.0247308,24.7986168
12796,Uttar Pradesh,Aligarh,Rahul Kuamr,"Iglas, Mauza Beswan",,5053.13,77.8695996,27.6400446
12797,Uttar Pradesh,Aligarh,Rajesh Pal Singh,"Koli, Panethi",,2215.1,,
12798,Uttar Pradesh,Aligarh,Rakesh Kumar Sharma / Vinod Kumar Sharma / Smt. Urmila Sharma / Smt. Gyatri Sharma,"Hathras, Basana",,7809.53,76.3709637,28.8929861
12799,Uttar Pradesh,Aligarh,Rama Agro & Allied Industries,G.T ROAD SOOTMEEL,Manjeet Singh,1750,74.2390965,31.8847743
12800,Uttar Pradesh,Aligarh,Rashi Ice & Cold Storage Pvt. Lmt.,AHMADNAGAR MATHURA ALIGARH,Ramhet Koshik,,78.0880129,27.8973944
12801,Uttar Pradesh,Aligarh,Rishal Ice & Cold Storage,SEVEMPUR IGLAS GONDA ROAD,Chandra Mohan Katara,5775,77.8408031,27.7542379
12802,Uttar Pradesh,Aligarh,Rural Godown Of M/S. Raj Kumar,"Village Wazidpur Nada, P.O. Keshopur Joffri, Kole",,2597.87,,
12803,Uttar Pradesh,Aligarh,Sanjay Ice And Presarvation,SOMNA ROAD KHAIR,Arvindra,10000,77.8438774,27.9436577
12804,Uttar Pradesh,Aligarh,Sanjay Kumar Garg,"Sahara Kalan, Manik Chowk",,5390.3,,
12805,Uttar Pradesh,Aligarh,Satish Kumar Singh,"Mahua, Ghanta Bagh",,6433.31,,
12806,Uttar Pradesh,Aligarh,Satish Kumar Singh,Panethi,,5781,,
12807,Uttar Pradesh,Aligarh,Satyprakash Agarwal,"Koli, Kole, Saharanpur",,5207.18,77.5552066,29.9680035
12808,Uttar Pradesh,Aligarh,Shankar Cold Storage,MANANDRAYADAV[At]YAHOOMAIL COM,Manandra,8200,,
12809,Uttar Pradesh,Aligarh,Shree Balaji Iced & Cold Storage,GOPI PANETHI,Anil Kumar,14000,,
12810,Uttar Pradesh,Aligarh,Shree Jagdamba Ice & Cold Storage,nan,Pradep Kumar Saxena,12.5,,
12811,Uttar Pradesh,Aligarh,Shree Krishna Cold Storage,NKNAMITKUMAR[At]GMAIL[Dot]COM,Namit Kumar,,,
12812,Uttar Pradesh,Aligarh,Shree Radha Krishna Ice And Cold Storage Pvt Ltd,RADHAKRISHNA-COLD[At]YAHOO[Dot]COM,Choudhri Sherpal Singh,5500,,
12813,Uttar Pradesh,Aligarh,Shree Tirupati Ice & Cold Storage,nan,Pradep Kumar Saxena,12.5,,
12814,Uttar Pradesh,Aligarh,Shriram Sbarnam Cold Storage,RATANPUR KHAIR,Bani Singj,16500,,
12815,Uttar Pradesh,Aligarh,Smt. Prem Singh,"Aligarh, Pinjari Nagari",,7124.19,77.948879,27.8512848
12816,Uttar Pradesh,Aligarh,Sony Cold Storage,PALWAL ROAD KHAIR,Shiv Kumar,,77.3922131,28.179719
12817,Uttar Pradesh,Aligarh,Sri Balaji Ice And Cold Storage,SOMNA ROAD KHAIR,K.P. Singh,14000,77.8438774,27.9436577
12818,Uttar Pradesh,Aligarh,Sri Tirupati Ice And Cold Storage,VILL SAHARA IGLASH ROAD,Vineet Kela,12.5,78.0083168,27.7049019
12819,Uttar Pradesh,Aligarh,Tiwari Sheet Girha,nan,Vijay Tiwari,,,
12820,Uttar Pradesh,Aligarh,Tiwari Shit Grah,VILL MURSHAN IGLASH ROAD,Sanjay Tiwari,,78.0083168,27.7049019
12821,Uttar Pradesh,Aligarh,Urmila Cold Storage,ATROULI RAMGHAT ROAD ALIGARH,Sanjeev Basle,,78.2794995,28.0377165
12822,Uttar Pradesh,Aligarh,Urmila- Seema Cold Storage & Ice Factory,G.T. ROAD,Rajeev Yadav,9552,74.2390965,31.8847743
12823,Uttar Pradesh,Aligarh,V.K.Agarwal,"Khair, Gowmat",,7467.29,,
12824,Uttar Pradesh,Aligarh,Vaibhav Laxmi Cold Storage,MANPUR KHURD KHAIR,Hemendra Kumar Sharma,,77.8220758,27.9550365
12825,Uttar Pradesh,Aligarh,Vatika Agritech Pvt Ltd,nan,Shri Ravi Rathi,1499,,
12826,Uttar Pradesh,Aligarh,Vidhya Devi Cold Storage Pvt Lmt,ROAD SADABAAD,Dilip Kumar Gautam,580,78.0338078,27.439091
12827,Uttar Pradesh,Aligarh,Vijay Tiwari,"Iglas, Gangagarhi",,2961.26,77.9374513,27.6188606
12828,Uttar Pradesh,Aligarh,Vinay Kumar Singh,"Sasni, Near Kanya Gurukul",,6932.65,,
12829,Uttar Pradesh,Aligarh,Vineet Kela,"Iglas, Sahara",,5264.94,,
12830,Uttar Pradesh,Aligarh,Vineet Kela,"Iglas, Mathura Rd, Sahara",,5975.72,,
12831,Uttar Pradesh,Aligarh,Vinod Kumar Agarwal,"Gomat, Khari, Ratanpur",,4305.03,82.165241,22.2859094
12832,Uttar Pradesh,Aligarh,Vinod Kumar Agarwal,"Khair, Gomat, Ratanpur",,6782.22,82.165241,22.2859094
12833,Uttar Pradesh,Aligarh,Vishwamitrapuri Cold Storage Pvt Lmt.,BESHWA IGLAS GONDA ROAD,Sudarshan Gautam,10000,77.9367409,27.7080526
12834,Uttar Pradesh,Aligarh,Yashpal Agri Products & Sheetgrah Put. Ltd.,KAREKA IGLAS,Azad Khan,7500,77.9367409,27.7080526
12835,Uttar Pradesh,Aligarh,Yogendra Pal Singh,"Koli, Koil, Saharanpur",,8782.06,77.5552066,29.9680035
12836,Uttar Pradesh,Allahabad,Abhay Jaiswal,"Gaddopur, Phaphamau",,10139.1,81.8537532,25.5341192
12837,Uttar Pradesh,Allahabad,Abhishek Cold,FAFAMAU ROOD,Vidya Kant,12500,81.8537532,25.5341192
12838,Uttar Pradesh,Allahabad,Adarsh Cold Storage,MALAK HARHAR ALLAHABAD,Mo Anwar,8000,81.8245739,25.5319494
12839,Uttar Pradesh,Allahabad,BHOLA SINGH Cold STORES,BHOLA SINGH COLD STORES NEAR ALLAHABAD TO FAIZABAD,RAMJEET SINGH,10000,81.846311,25.4358011
12840,Uttar Pradesh,Allahabad,Baba Cold Storage,BABA COLD STORAGE HARIPUR BINDA SAID BAD ASEIPUR A,09453709640 Manoj Kumar,6000,72.9106202,33.9946466
12841,Uttar Pradesh,Allahabad,Bola Sheet Ghar Sahson,BHOLA SHEET GHAR SAHSON ALLHABAD,Bishwamber Dutt Pant,12500,81.9804816,25.4848216
12842,Uttar Pradesh,Allahabad,Doaba Cold Storage & Ice Factory,IBRAHIMPUR BAMRAULI MANDAR ALLAHABAD,Baiju Lal,3300,81.7425694,25.4442445
12843,Uttar Pradesh,Allahabad,Doaba Sheetgarh,MEERA PATTI MUNDHERA ALLAHABAD,Sunil,6150,81.7621369,25.4476713
12844,Uttar Pradesh,Allahabad,FARUKHABAD Cold STORES,2/SILAKHANA TEALIYARGANJ ALLAHABAD,MANOJ SEXEENA,12300,81.846311,25.4358011
12845,Uttar Pradesh,Allahabad,Guru Nanak Sheetgarh,SOUTH ROAD SIVIL LINE ALLAHABAD,Jagjeet Singh,2250,81.8283043,25.448332
12846,Uttar Pradesh,Allahabad,"HIMALYA Cold STORE, RUDAPUR -ALLAHABAD","HIMALAYA COLD STORE RUDAPUR 'ALLAHABAD,",DAVI PRASAD,6150,,
12847,Uttar Pradesh,Allahabad,Handia Cold Storage,HANDIA COLD STORAGE HANDIA ALLHABAD UP,Mushtaq Ahmad,5000,82.1883264,25.3773371
12848,Uttar Pradesh,Allahabad,JMD Cold Storage,JMD COLD STORAGE NAHRDAWLI CHOURAHA SORAON ALLHABA,Ran Badal,,81.8497567,25.6070169
12849,Uttar Pradesh,Allahabad,Jalaluddin Ansari,"Phulpur, Lehati",,4000.6,87.2131071,24.8207864
12850,Uttar Pradesh,Allahabad,Janta Warehouse Of Smt Suman Lata,"Sursanda, Nawabganj",,10102,79.6305599,28.5405365
12851,Uttar Pradesh,Allahabad,KRISNA Cold STORE FAFAMAU GADOOPUR,ALLAHABAD TO FAIZABAD ROAD IN SIDE,RAMRAJ,7500,81.846311,25.4358011
12852,Uttar Pradesh,Allahabad,Kanodia Cold Storage,MANISH KANODIA[At]GMAIL[Dot]COM,Manish Kanodia,10000,,
12853,Uttar Pradesh,Allahabad,Kesarwami Sheetalaya,KESARWNI SHEETALAYA ASORAON ALLHABAD,Ram Abhelas Devedi,12500,81.9742855,25.4825977
12854,Uttar Pradesh,Allahabad,Kesarwni Sheetalaya Sahso Allhabad,KESARWNISHEETALAYA SAHSO ALLHABAD,SuchilSarma,8750,81.9804816,25.4848216
12855,Uttar Pradesh,Allahabad,Kesharwani Sheetalaya /Samgam Cold Storage,SORAW,Mr Ram Abhilash Dwivedi,12500,,
12856,Uttar Pradesh,Allahabad,"Kisan Ann Bhandar Of Shri Pratap Bhanu Singh, Allahabad","Vill : Purwa Khas, Karcchana",,437,81.94939,25.2757799
12857,Uttar Pradesh,Allahabad,Lehti Cold,LEHATI,Thakur Prashad,7800,87.2131071,24.8207864
12858,Uttar Pradesh,Allahabad,M/S. Laxmi Warehouse,"Village Sultanpur, Nawabganj",,1574.37,79.6305599,28.5405365
12859,Uttar Pradesh,Allahabad,Mohammad Ayub,"Soraon, Mauaima, Rujihat",,5130.82,,
12860,Uttar Pradesh,Allahabad,Mohan Cold Storage,MOHAN COLD STORAGE TIKARI NAWAB GANJ ALLHABAD,Sri Ashish Kumar,5000,81.846311,25.4358011
12861,Uttar Pradesh,Allahabad,Mohan Lal,"Durgapur, Soraon",,4536.94,81.8497567,25.6070169
12862,Uttar Pradesh,Allahabad,Mohan Lall,"Soraon, Tikri",,5165.79,77.3518265,29.2297489
12863,Uttar Pradesh,Allahabad,Mohd Akmal,"Soraon, Nawabganj, Samahi",,5561.03,48.6363801,40.6318731
12864,Uttar Pradesh,Allahabad,Mohd Ashfaque,"Bhagwatipur, Andherie, Lalgopalganj",,4915.88,81.6199484,25.652762
12865,Uttar Pradesh,Allahabad,NAINI,nan,Z.J.Haider,21400,,
12866,Uttar Pradesh,Allahabad,Nirbhay Jaiswal,"Phaphamau, Gaddopur",,3943.57,82.4170081,26.5716167
12867,Uttar Pradesh,Allahabad,Pancham Cold Storage And Ice Company Soraon A,PANCHAM COLD ATORAGE SORAON ALLHANAD,Ram Abhilash Tiwari,4100,81.8497567,25.6070169
12868,Uttar Pradesh,Allahabad,Phool Pur Cold Storage,PHOOLPUR COLD STORAGE BHOLEY KAPURVA BABOGANJ ALLH,Shri Suresh Chand,,,
12869,Uttar Pradesh,Allahabad,Prasont Kumar & Prashant Kumar Sheetgrah,AJAD NAGAR GOHRI ROAD FAFAMAU ALLAHABAD,Shri Manish Nand Ojha,9000,81.8520059,25.557887
12870,Uttar Pradesh,Allahabad,R.B. S SEETALAYA,R.B.S SEETALYA MEAJA ROAD ALLAHABAD,SHIV NARAYAN,4500,82.088222,25.20374
12871,Uttar Pradesh,Allahabad,Raj Kumar,"Phaphamau, Gohri Road",,3792.47,81.8513903,25.5626826
12872,Uttar Pradesh,Allahabad,Rajendra Cold Storage,MAHAWAR DARI ALLAHABAD,Ravi Prakash Agrawal,1100,81.846311,25.4358011
12873,Uttar Pradesh,Allahabad,Ram Kirisn Cold,180 HIMAT GANJ,Sandip,665,81.8456593,25.4348045
12874,Uttar Pradesh,Allahabad,Ram Raj,"Phaphamau, Gadoopur",,2467.05,82.4170081,26.5716167
12875,Uttar Pradesh,Allahabad,Reena Suhkla,"Holagarh, Bhagautipur, Khuthahana",,6462.17,,
12876,Uttar Pradesh,Allahabad,SAI SRETALYA & ICE FACTORI & Cold STORE,SAI COLD STORE [At]YAHOO[Dot]IN,VINOD SRIVASTAVA,3696,,
12877,Uttar Pradesh,Allahabad,SHIV KRIPA Cold STORE & ICE FACKTORI GADOOPUR,NEAR ALLAHABAD TO PRATAPGARH ROAD,DHEERENDER SINGH,,81.846311,25.4358011
12878,Uttar Pradesh,Allahabad,SUBEDAR Cold STORE GADOOPUR,FAIZABAD TO ALLAHABAD ROAD NEAR,MD.ALIM,5000,82.1457934,26.7729751
12879,Uttar Pradesh,Allahabad,Sagar Cold Storage & Ice Factoru,SHULTANPUR KHASH MAUAMA,Mo Alam,5000,81.8852582,25.7059716
12880,Uttar Pradesh,Allahabad,Saine Sheetalaya & Ice Factory Tikari NawbGanj Allh,SAINE SHEETALAYA TIKARI NAWB GANJ ALLHABAD,Sri Anup Singh,3690.7,81.846311,25.4358011
12881,Uttar Pradesh,Allahabad,Sanjay Kumar,"Phaphamau, Malahharhar, Rudrapur",,2267.54,79.4141214,28.9875082
12882,Uttar Pradesh,Allahabad,Sant Bux Singh,"Gaddopur, Phaphamau",,2172.17,81.8537532,25.5341192
12883,Uttar Pradesh,Allahabad,Shakeet Seetalaya & Ice Factory,SHAKET SEETALAYA &ICE FACTORY GADOPUR PHAPHA MAU A,Sri Ram Geet Singh,12300,81.8456593,25.534773
12884,Uttar Pradesh,Allahabad,Shalimar Cold Storage & Ice Factory,ROJI HATH MAUAIMA ALLAHABAD,Mo Sharif Anshari,,81.9202463,25.6979423
12885,Uttar Pradesh,Allahabad,Shard Sheetalaya Dharoli,SHARD SHEETALAYA DHAROLI HANMANGANJ ALLHABAD,Hriday Nand Singh,3936,81.9786972,25.483163
12886,Uttar Pradesh,Allahabad,ShivaSheet Ghar Sahon Allhabad,SPRLGROVP[At]GMAIL[Dot]COM,Ashish Kumar,5000,,
12887,Uttar Pradesh,Allahabad,Shri Krishna Cold Storage,SHRI KIRSHNA COLD STORAGE GADOPUR PHAPHAMAU ALLHAB,Sri Ram Raj,7500,81.8452555,25.5309063
12888,Uttar Pradesh,Allahabad,Soraon Cold Storage,DAYALOK[At]GMAIL[Dot]COM,Shri Arvind Agarwal,12300,,
12889,Uttar Pradesh,Allahabad,Sumant Lal Tiwari,"Holagarh, Bardani, Newada",,,81.2945491,25.9755038
12890,Uttar Pradesh,Allahabad,Sushil Kumar,"Jhunsi, Katra",,3750.75,74.9318173,32.9914962
12891,Uttar Pradesh,Allahabad,Sushil Sheetalya,SUHIL SHEETALYA JUSHI ANDWA MODHE ALLHABAD,Ghansyam Panday,,81.9139692,25.4290183
12892,Uttar Pradesh,Allahabad,Vijay Cold Storage,VIJAYKESHARWANI167[At]GMAIL[Dot]COM,Vijay Kesharwani,7812,,
12893,Uttar Pradesh,Allahabad,Vijay Kumar,"Soraon, Malak Harhar",,2468.3,81.8245739,25.5319494
12894,Uttar Pradesh,Allahabad,Vijay Kumar,"Soraon, Malak Harhar",,3593.92,81.8245739,25.5319494
12895,Uttar Pradesh,Amethi,MS Janta Cold Storage,Village Post Salon Tehsil Salon District C S MNagar,Shri Jai Talreja,7141,,
12896,Uttar Pradesh,Amethi,Ms Shree Sai Cold Storage,Village Goriabad Pargana Gaura Jamo District Amethi,Shri Dinesh Jaykaran Tiwari,5294,81.6665149,26.4034733
12897,Uttar Pradesh,Auraiya,Anurag Shitgrah And Ind.,nan,Ramnaresh Yadav,15477,,
12898,Uttar Pradesh,Auraiya,Badri Narayan Cold Storage,nan,Santos Kumar Shukla,3882,,
12899,Uttar Pradesh,Auraiya,Badrinarayan Cold Storage,BELAROAD ASANI DIVYAPUR AURAIYA,Ram Kishor Tiwari,3882.88,79.5569905,26.6432519
12900,Uttar Pradesh,Auraiya,Bharat Cold Storage,ASANI DIVYAPUR AURAIYA,Dewan Singh,6875,79.5638561,26.665515
12901,Uttar Pradesh,Auraiya,Bharat Cold Storage,nan,Vinod Yadav,8941,,
12902,Uttar Pradesh,Auraiya,M. Anuraj Sheet Griha & Industry,PATACHAURAHA FAFUD AURAIYA,Raghvendra Shukla,15400,79.4648131,26.5997918
12903,Uttar Pradesh,Auraiya,Shree Shesh Sheet Griha,ANANAT RAM SONASI AURAIYA,Bharat Bahadauriya,8400,79.2585058,26.603316
12904,Uttar Pradesh,Auraiya,Shree Sundar Sheet Griha,BABARPUR AURAIYA,Pramod Dubey,5800,79.3130972,26.5706587
12905,Uttar Pradesh,Auraiya,Shri Shes Shitgrah,nan,Sadan Bhadaureya,8148,,
12906,Uttar Pradesh,Auraiya,Shri Shundar Cold Storage,nan,Brajesh Kuamr Dubey,6259,,
