,Location Name,Longitude,Latitude
13692,Sarai Lukman,78.6980149,27.0732069
13693,nan,,
13694,nan,,
13695,Kotla,76.2725314,32.236446
13696,Shikohabad,78.5870112,27.1046449
13697,Mohammadabad,83.7531127,25.6168488
13698,nan,,
13699,Kishanpur,82.5365558,21.3125292
13700,nan,,
13701,nan,,
13702,nan,,
13703,nan,,
13704,nan,,
13705,nan,,
13706,nan,,
13707,Rupaspur,85.0600324,25.6089553
13708,Keethaut,,
13709,Mohanipur,77.7368629,29.1770476
13710,Sirsaganj,78.6893782,27.0552636
13711,Bidarkha,76.1986595,26.6678734
13712,nan,,
13713,nan,,
13714,nan,,
13715,Dakhinara,,
13716,Kanthri,,
13717,Reethara,,
13718,Mohamadabad,83.7531127,25.6168488
13719,Umari,-76.01598,-9.8531477
13720,Gandhi Mandi,76.9725871,29.3770173
13721,Sirsaganj,78.6893782,27.0552636
13722,Durga Nagar,88.4149401,22.6493171
13723,Dakhinara,,
13724,nan,,
13725,nan,,
13726,nan,,
13727,Karikheda,,
13728,nan,,
13729,Budarai,,
13730,Garhi Affo,,
13731,Kotki,,
13732,nan,,
13733,Chitawali,78.7504547,26.721586
13734,nan,,
13735,nan,,
13736,nan,,
13737,nan,,
13738,nan,,
13739,Mohammadpur,90.3588734,23.7661639
13740,nan,,
13741,nan,,
13742,nan,,
13743,nan,,
13744,nan,,
13745,nan,,
13746,nan,,
13747,Kotki,,
13748,nan,,
13749,nan,,
13750,Sikrari,78.2603804,27.2677026
13751,Sikrari,78.2603804,27.2677026
13752,Kanthari,,
13753,nan,,
13754,nan,,
13755,nan,,
13756,nan,,
13757,nan,,
13758,nan,,
13759,nan,,
13760,nan,,
13761,nan,,
13762,nan,,
13763,nan,,
13764,nan,,
13765,nan,,
13766,nan,,
13767,Hathwant,,
13768,Kabirpur,90.2484202,24.0089881
13769,Rudhawali,79.2592105,26.4001496
13770,Madai,78.0922911,22.5577454
13771,nan,,
13772,Kanthari,,
13773,nan,,
13774,Shikohabad,78.5870112,27.1046449
13775,Afjalpur Imaliya,77.4558554,23.3359366
13776,Kabirpur,90.2484202,24.0089881
13777,nan,,
13778,nan,,
13779,nan,,
13780,nan,,
13781,nan,,
13782,Firozabad,78.3957331,27.1591961
13783,nan,,
13784,SIRSAGANG FIROZABAD,78.6893782,27.0552636
13785,Araun,,
13786,nan,,
13787,nan,,
13788,nan,,
13789,nan,,
13790,nan,,
13791,nan,,
13792,nan,,
13793,nan,,
13794,nan,,
13795,nan,,
13796,nan,,
13797,nan,,
13798,nan,,
13799,nan,,
13800,nan,,
13801,nan,,
13802,nan,,
13803,Bulandshahar Road,77.8498292,28.406963
13804,C 145 Bulandshahar Road Industrial Area Ghaziabad,77.457805,28.6542799
13805,nan,,
13806,nan,,
13807,Ghazipur,83.5783078,25.5877901
13808,Mubarakpur,83.2987576,26.0809431
13809,Saidpur,88.8976263,25.7780313
13810,nan,,
13811,nan,,
13812,nan,,
13813,Ghazipur,83.5783078,25.5877901
13814,nan,,
13815,nan,,
13816,Karanpura,75.0917753,29.0996929
13817,Reotipur,83.7122162,25.5374707
13818,Muhhabadabad,,
13819,nan,,
13820,nan,,
13821,Sajana Salar,,
13822,nan,,
13823,Bhakse,,
13824,nan,,
13825,Zamania,83.5576478,25.4241348
13826,Sadar,,
13827,Sadar,,
13828,Muhammadabad,83.7531127,25.6168488
13829,nan,,
13830,Ghazipur,83.5783078,25.5877901
13831,nan,,
13832,nan,,
13833,Mohammadabad,83.7531127,25.6168488
13834,Mohammadpur,90.3588734,23.7661639
13835,nan,,
13836,nan,,
13837,nan,,
13838,nan,,
13839,nan,,
13840,nan,,
13841,nan,,
13842,nan,,
13843,nan,,
13844,nan,,
13845,nan,,
13846,nan,,
13847,nan,,
13848,nan,,
13849,nan,,
13850,nan,,
13851,nan,,
13852,nan,,
13853,nan,,
13854,nan,,
13855,nan,,
13856,nan,,
13857,nan,,
13858,Karanpura,75.0917753,29.0996929
13859,nan,,
13860,Karanda,145.6359794,-16.8192523
13861,Kazipur Siraj,83.7524489,25.6293477
13862,Inayatpur,77.5347129,28.6489579
13863,Ghazipur,83.5783078,25.5877901
13864,Mauza Baura Bir Singhpur,,
13865,Dehati,,
13866,Birno,,
13867,nan,,
13868,nan,,
13869,Rajdepur Dehat,83.5852759,25.5885918
13870,nan,,
13871,Nasirpur,77.0913021,28.5997845
13872,Kaya Kot,,
13873,nan,,
13874,Nawabganj,79.6305599,28.5405365
13875,Nandganj,83.3976335,25.5408406
13876,Mahmoodpur,77.3712026,28.7540723
13877,Muhammadabad,83.7531127,25.6168488
13878,Baksara,88.2856653,22.576257
13879,Kethwalia,84.7707223,26.7624438
13880,Kasimabad,83.6722311,25.7865164
13881,nan,,
13882,nan,,
13883,nan,,
13884,Mauza-Sahadatpur,,
13885,nan,,
13886,nan,,
13887,nan,,
13888,Sajana,,
13889,Ranipur,68.5068287,27.2880631
13890,Muhhabadabad,,
13891,Ghazipur,83.5783078,25.5877901
13892,nan,,
13893,nan,,
13894,nan,,
13895,Bisunpura,83.6587808,24.3000383
13896,Bhagohar,82.1251189,26.9681994
13897,Tarabganj,81.9840897,26.9579925
13898,nan,,
13899,Gonda,81.9618979,27.1339874
13900,Gonda,81.9618979,27.1339874
13901,Gonda,81.9618979,27.1339874
13902,Gonda,81.9618979,27.1339874
13903,NARMAL CHAUK GORAKHPUR,83.3597781,26.7393864
13904,nan,,
13905,Kalesar,77.5734048,30.3574679
13906,Gorakhpur-273001,83.3655823,26.7448496
13907,nan,,
13908,Gorakhpur,83.3731675,26.7605545
13909,nan,,
13910,Village Fazilpur Morepur Hapur Bulandshahar Road Hapur Distt,77.7758825,28.7305798
13911,Sandi Dehat,,
13912,Allahapur,81.8736584,25.4514473
13913,Sahabad,79.9366569,27.642084
13914,Kahar,,
13915,Balaykot,,
13916,nan,,
13917,Hardoi 241001,80.1250479,27.3965071
13918,nan,,
13919,nan,,
13920,nan,,
13921,nan,,
13922,nan,,
13923,Bahloli,80.1596041,27.3599097
13924,Bangar,115.0762536,4.7127123
13925,Sandila,80.5179133,27.0764686
13926,Attawara,,
13927,nan,,
13928,nan,,
13929,Circular Road,103.8490196,1.2866714
13930,nan,,
13931,Hardoi,80.1250479,27.3965071
13932,Pasner,80.0283415,27.2022342
13933,Mallawan,80.1596041,27.0339715
13934,nan,,
13935,nan,,
13936,Shahajahanpur,79.6866933,27.5027709
13937,nan,,
13938,Pihani,80.2006713,27.6199798
13939,9219736546,,
13940,9810669683,,
13941,nan,,
13942,ROHAI KORRANA,,
13943,nan,,
13944,9412328609,,
13945,IGALSA ROAD SASNI,78.0711789,27.6984969
13946,7534808000,,
13947,nan,,
13948,9837067022,,
13949,9412278233,,
13950,9411803180,,
13951,9758029052,,
13952,9758029052,,
13953,9760377117,,
13954,AGRA ROAD SADABAD,78.0338078,27.439091
13955,0,,
13956,nan,,
13957,8126294847,,
13958,8393084688,,
13959,9412125699,,
13960,9410844444,,
13961,9359844461,,
13962,nan,,
13963,nan,,
13964,nan,,
13965,nan,,
13966,9719161503,,
13967,nan,,
13968,nan,,
13969,nan,,
13970,9897001080,,
13971,nan,,
13972,nan,,
13973,nan,,
13974,9897098879,,
13975,nan,,
13976,nan,,
13977,nan,,
13978,nan,,
13979,nan,,
13980,nan,,
13981,9837067022,,
13982,nan,,
13983,KOTA,75.8647527,25.2138156
13984,AGRA ROAD SADABAD,78.0338078,27.439091
13985,AGRA ROAD SADABAD,78.0338078,27.439091
13986,AGRA ROAD SADABAD,78.0338078,27.439091
13987,AGRA ROAD SADABAD,78.0338078,27.439091
13988,AGRA ROAD SADABAD,78.0338078,27.439091
13989,AGRA ROAD SADABAD,78.0338078,27.439091
13990,AGRA ROAD SADABAD,78.0338078,27.439091
13991,9719347763,,
13992,nan,,
13993,nan,,
13994,nan,,
13995,nan,,
13996,nan,,
13997,nan,,
13998,nan,,
13999,nan,,
14000,nan,,
14001,NAGLA VIJAYGARH SASNI,78.0823084,27.7063381
14002,nan,,
14003,nan,,
14004,9412267514,,
14005,nan,,
14006,nan,,
14007,nan,,
14008,9412125699,,
14009,nan,,
14010,nan,,
14011,9411964238,,
14012,nan,,
14013,nan,,
14014,nan,,
14015,9012111100,,
14016,nan,,
14017,nan,,
14018,nan,,
14019,nan,,
14020,nan,,
14021,nan,,
14022,nan,,
14023,9412260413,,
14024,JALESAR ROAD SADABAD,78.1581305,27.3579443
14025,9917150438,,
14026,nan,,
14027,9412328609,,
14028,nan,,
14029,9760091625,,
14030,9760091625,,
14031,SASNI,78.0823084,27.7063381
14032,nan,,
14033,6395438620,,
14034,9412882634,,
14035,6395438620,,
14036,nan,,
14037,9759189446,,
14038,nan,,
14039,nan,,
14040,nan,,
14041,8410777960,,
14042,9412274979,,
14043,nan,,
14044,nan,,
14045,9811253629,,
14046,9412273051,,
14047,9412273051,,
14048,nan,,
14049,nan,,
14050,8006628933,,
14051,8006628933,,
14052,nan,,
14053,JALESAR ROAD SADABAD,78.1581305,27.3579443
14054,nan,,
14055,nan,,
14056,nan,,
14057,nan,,
14058,nan,,
14059,nan,,
14060,Jalaun,79.3296565,26.1458649
14061,Orai,,
14062,Orai,,
14063,nan,,
14064,nan,,
14065,nan,,
14066,MAZDIHA USRAHATA JAUNPUR,82.6837033,25.7464145
14067,ASHARFI L YADAV[At]GMAIL[Dot]COM,,
14068,Jarotha,,
14069,DURGA COLD STORAGE KUTTU PUR JAUNPIR,82.6837033,25.7464145
14070,Lohramau,81.0243956,26.4128409
14071,Raya,,
14072,KUBER COLD STORE VISESARPUR JONPUR,82.7117829,25.7511533
14073,KISAN COD STORAGE TAKHA SHAH GANJ JAUNPUR,82.6818777,26.0805808
14074,Shahganj,82.6814829,26.0564856
14075,A 1 D 4 Sidhwan Industrial Area Sidhwan Distt Jaunpur,82.6837033,25.7464145
14076,RAY BHANIPUR MADARPUR JAUNPUR,82.6837033,25.7464145
14077,Sheopur,76.6961305,25.67282
14078,nan,,
14079,Mauza Arand Khesara No 205 And 273 Paragana Anguli Tahsil Shahganj Distt Jaunpur,82.5593779,25.9217908
14080,PACHAHTIYA RAMBAG JAUNPUR,82.6837033,25.7464145
14081,Raibhanipur,82.668597,25.7048582
14082,RAJ PHOOT COLD STORAGE JAGDIAH PUR JAUN PUR,82.6716344,25.7620076
14083,,,
14084,Jaunpur,82.6837033,25.7464145
14085,nan,,
14086,Jaunpur,82.6837033,25.7464145
14087,Jaunpur,82.6837033,25.7464145
14088,Lahangpur,82.4448085,25.0508409
14089,Meetepur,,
14090,SIDIQUEPUR SHAPUR ROAD JAUNPUR,82.6837033,25.7464145
14091,SINGH COLD STORAGE JAGDISH PUR JAUN PUR,82.7025066,25.715842
14092,Kutubpur,77.5189458,29.2217257
14093,9559315120,,
14094,nan,,
14095,nan,,
14096,Nandan Pura Jhansi-284003,78.5398204,25.4540602
14097,nan,,
14098,Mehmoodpur,76.0087258,31.0977692
14099,TIRWAN ROAD TIDIAPUR,74.10097,14.9576992
14100,Jalalpur,82.7374115,26.3093328
14101,Manimau,,
14102,G.T.ROAD KARMULLAPUR SIKANDARPUR CHHIBRAMAU,79.4998985,27.1499944
14103,RAJLAMAU ISMAILPUR GURSAHAIGANJ,79.7304285,27.1170062
14104,SALEMPUR SIKANDARPUR CHHIBRAMAU,79.4998985,27.1499944
14105,TIRWAN ROAD NAJRAPUR,,
14106,BASNTI COLD STOREJA JALALABHAD,70.4578019,34.4283529
14107,G.T.ROAD KANNAUJ,79.927311,27.027153
14108,RAM ASARE MALIKPUR ROAD,74.4221405,31.4896992
14109,G.T ROAD JASHODA KANNAUJ,79.9136731,27.0514156
14110,G.T ROAD GURSAHIGANJ,79.7290937,27.1170427
14111,NIKWA TALGRAM CHHIBRAMAU,79.646,27.0478739
14112,TIRWA ROAD KANNAUJ,79.9102573,27.0266717
14113,Rajupur,77.7837969,29.6683776
14114,RAJLAMAU ISMAILPUR GURSAHAIGANJ,79.7304285,27.1170062
14115,NADEMAU TIRWAN,79.6109049,26.9827237
14116,TIRWAN ROAD FAGUHA,79.8268729,26.9956556
14117,Manimau,,
14118,G.T.ROAD ISMAILPUR GURSAHAIGANJ,79.7304285,27.1170062
14119,SAURIKH ROAD LALKAPUR CHHIBRAMAU,79.422015,27.105633
14120,C.S.B.ROAD SAURIKH,79.4916342,27.0291028
14121,Nikwa,,
14122,HABIB COLD STOREJA PURBI BAI PASS G.T ROAD GURASHY,74.2390965,31.8847743
14123,Bahadurpur,87.1447831,23.6924569
14124,G.T.ROAD BAHADURPUR UJJAINI,75.7885163,23.1764665
14125,HARIHARPUR SARAIGHAGH MAKRAND NAGAR,79.9133207,27.0463993
14126,Chhibramau,79.4998985,27.1499944
14127,HINDUSTAN COLD STOREJA G.T ROAD JALALPUR PANWARA K,79.8716837,27.0687562
14128,KAPOORPUR CHHIBRAMAU,79.5406738,27.1141927
14129,FARRUKHABAD ROAD GURSAHAIGANJ,79.7304285,27.1170062
14130,Gursahaiganj,79.7304285,27.1170062
14131,SIKANDARPUR CHHIBRAMAU,79.4998985,27.1499944
14132,G.T.ROAD CHHIBRAMAU,79.4991465,27.1470229
14133,PATHAKANA KANNAUJ,79.9136731,27.0514156
14134,Saratop Goverdhani Tiraha,,
14135,MEHMOOD PURKHAS KURWAR CHHIBRAMOU,79.4998985,27.1499944
14136,G. T. Road,74.2390965,31.8847743
14137,GADANPUR BADDU MAKRAND NAGER,79.9079318,27.0343236
14138,Saurikh,79.4879649,27.0310012
14139,SAMDHAN MALIKPUR,,
14140,Udaitpur,73.712479,24.585445
14141,G.T.ROAD CHHIBRAMAU,79.4991465,27.1470229
14142,THATHIYA KANNOUJ UP,79.8996685,26.9248184
14143,MANIMAU KANNAUJ,79.9598383,26.9979637
14144,Akbarpur Saraigarh,86.7064222,26.2814177
14145,G.T.ROAD CHHIBRAMAU,79.4991465,27.1470229
14146,MAHMOODPUR KIRAT CHHIBRAMAU,79.4464792,27.1666896
14147,FARRUKHABAD ROAD GURSAHAI GANJ,79.4585513,27.3153432
14148,Karmullahpur,81.5335865,27.1222492
14149,MAHAVIR COLD STOREJA CHHIBARMAU,79.5037839,27.154269
14150,G.T.ROAD ISMAILPUR GURSAHAIGANJ,79.7304285,27.1170062
14151,Sikandarpur,84.0378894,26.0368058
14152,MANIMAU PAST MANIGANJ,90.0004377,23.8610911
14153,CHHIBRAMAU,79.4998985,27.1499944
14154,Chibramau,79.4998985,27.1499944
14155,BAHAPUR JALALPUR PANWARA,79.8673227,27.0665024
14156,TIRWAN ROAD NASIRAPUR KANNAUJ,79.9136731,27.0514156
14157,G.T.ROAD SARAY PRIYAG CHHIBRAMAU,79.6628579,27.1242079
14158,SARAI PRAYAG CHHIBRAMAU,79.6642441,27.1175758
14159,Jalal Panwara,,
14160,Karmullapur,81.5335865,27.1222492
14161,G.T.ROAD GHILOI CHHIBRAMAU,79.5042298,27.1535024
14162,Dadaura Bujurg,,
14163,Mahmoodpur - Khas,,
14164,RAIPUR SIKANDERPUR CHHIBRAMAU,79.5996716,27.1331368
14165,TALGRAM CHHIBRAMAU,79.646,27.0478739
14166,Lareta,-117.8039405,34.0628206
14167,Chapuma,-69.5333,-17.85
14168,MANIMAU G.T ROAD,74.2390965,31.8847743
14169,JALALPUR PANWARA,79.8736035,27.0620473
14170,MANDI SAMITI BYPASS CHHIBRAMAU,79.4998985,27.1499944
14171,BAHADUR PUR MANIMAU KANNAUJ,79.6951103,27.0296784
14172,MA.IMAU MIANGANJ,80.4840974,26.8012486
14173,Dandaura,78.6285252,26.3365455
14174,Khurrampur,77.7208853,30.1685511
14175,G.T.ROAD CHHIBRAMAU,79.4991465,27.1470229
14176,Sartop,,
14177,GOVARDHANI TIRAHA JALALPUR PANWARA,79.8736035,27.0620473
14178,GOVARDHANI TIRAHA JALALPUR PANWARA,79.8736035,27.0620473
14179,DANDAURA BUJURG MITRASENPUR,83.1313926,26.0422082
14180,Sarai Prayag,79.6642441,27.1175758
14181,Mahmoodpur Keerat,,
14182,MANIMAU KANNAUJ,79.9598383,26.9979637
14183,SAKRAWAN ROAD SAURIKH,79.4879649,27.0310012
14184,TIRWAN ROAD NAJRAPUR,,
14185,Sarai Daulat,79.6403857,27.1230784
14186,Bahadurpur Ujjaina,87.1447831,23.6924569
14187,Shamdhan,,
14188,KARMULLAPUR SIKANDARPUR CHHIBRAMAU,79.4998985,27.1499944
14189,G.T ROAD MANI MAU DEDAURA BUJU,79.9668308,26.9824492
14190,HARDOI ROAD KANNAUJ,80.0252442,26.914046
14191,SAURIKH ROAD BRAHIMPUR CHHIBRAMAU,79.4998985,27.1499944
14192,TIRAWA NAJERAPUR KANNOUJ,79.9038774,27.0288787
14193,TIRWAN ROAD NAJIRAPUR,74.10097,14.9576992
14194,MANIMAU MIYAN GANJ,79.9721085,26.9994812
14195,TRIWA ROAD BHUGAITPUR,,
14196,GOVARDHANI TIRAHA JALALPUR,,
14197,KAPOORPUR MANIMAU MIANGANJ,80.4840974,26.8012486
14198,G.T ROAD MANIMAU MIANGANJ,79.9593125,26.9956946
14199,KANPUR ROAD JALALPUR,,
14200,Devrampur,79.5813734,27.3779616
14201,G.T.ROAD JALALPUR PANWARA,79.8716837,27.0687562
14202,TIRWA ROAD BAHADURPUR,,
14203,Kannauj,79.9136731,27.0514156
14204,Chhibramau,79.4998985,27.1499944
14205,BAHAPUR TALGRAM CHHIBRAMAU,79.646,27.0478739
14206,Fazainagar,,
14207,Lalkapur,,
14208,G.T.ROAD TERA JAKET CHAUK GURSAHAIGANJ,79.6724752,27.1232106
14209,Mianganj,80.4840974,26.8012486
14210,Samda,,
14211,nan,,
14212,nan,,
14213,Chail,77.1916497,30.9676214
14214,nan,,
14215,Dhanni,,
14216,nan,,
14217,Kheri,80.7787163,27.9462395
14218,Kheri,80.7787163,27.9462395
14219,nan,,
14220,Kushinagar,83.8869698,26.7398787
14221,Lalitpur,78.4138183,24.6911707
14222,Maharauni,,
14223,Karanpura,75.0917753,29.0996929
14224,ADARSH SATENDRA COLD STORAGE MALL LUCKNOW,80.946166,26.8466937
14225,BUT COLD STORAGE AND ICE FACTROY PL BAKSHL KA TALA,82.7030772,25.7160227
14226,TALKATORA ROAD AISHBAGH,80.8944195,26.8418906
14227,MATIHARI CHINHAT,81.0395821,26.8858063
14228,Kanchanpur Matiari,68.4442267,25.5921688
14229,nan,,
14230,NEA,,
14231,SAIFONLY[At]REDIFFMAIL[Dot]COM,,
14232,MOTIJHIL ROAD AISHBAGH,80.9017617,26.8415789
14233,KUMAR COLD STORAGE HARDOI ROAD LUCKNOW,80.946166,26.8466937
14234,nan,,
14235,nan,,
14236,0,,
14237,RAJESHSINGHRSCS[At]REDIFFMAIL[Dot]COM,,
14238,KURSHI ROAD MISHIRPUR,,
14239,Malihabad,80.7075809,26.916818
14240,RAMPUR DEORAI B K T LUCKNOW,80.9219764,26.9841027
14241,MISHRIPUR,79.9178709,27.8433315
14242,C[Dot]P[Dot]V[Dot][At]GMAIL[Dot]COM,,
14243,SHALIMPUR PATWARA MOHAN ROAD LUCKNOW,80.946166,26.8466937
14244,BAAZ NAGAR HARDOI ROAD,80.8911099,26.8728835
14245,Aishbagh,80.906328,26.8384038
14246,UDAY COLD STORAGE ATTARI MALL LUCKNOW,80.946166,26.8466937
14247,Mahoba,79.8858951,25.2945119
14248,nan,,
14249,Lallupur,,
14250,Kabirpur,90.2484202,24.0089881
14251,Jagatpur Mahadeva,,
14252,Kathfori,,
14253,KIRSHANDEV7071[At]GMAIL[Dot]COM,,
14254,Chhacha,79.1456812,27.2836896
14255,KURAVALI ROAD MAINPURI,78.8840691,27.3089544
14256,nan,,
14257,nan,,
14258,J.T.ROAD NAVIGANJ MAINPURI,79.3863266,27.1921472
14259,J.T.ROAD NAIKAMAU MAINPURI,79.3423312,27.1965368
14260,nan,,
14261,nan,,
14262,nan,,
14263,nan,,
14264,nan,,
14265,nan,,
14266,NO,,
14267,nan,,
14268,BHOGON ROAD MINPURI,79.2344862,27.2982048
14269,nan,,
14270,CHHACHHA MAINPURI,79.1456812,27.2836896
14271,M.RAJ SHEETALYA KUSMORA ROAD MAINPURI,79.2861064,27.1057833
14272,PIYUSH CHANDEL[At]YAHOO[Dot]COM,,
14273,Auden Mandan,-100.8895761,46.8266603
14274,nan,,
14275,KRISNAPAL NAGAR ANJANI KURAVALI ROAD,78.8840691,27.3089544
14276,nan,,
14277,MAIN PURI COLD STORAGE &ICE FACTORY AVDH NAGAR MAI,79.0366076,27.221073
14278,NAWRANGABAD J.T.ROAD BHOGAON MAINPURI,79.1717397,27.2569289
14279,BHOGON ROAD MAINPURI,79.2344862,27.2982048
14280,nan,,
14281,Sultanganj,86.7404395,25.2401294
14282,Mainpuri,79.0251659,27.2281937
14283,Mainpuri,79.0251659,27.2281937
14284,nan,,
14285,nan,,
14286,FARUKHABAD ROAD BEWAR MAINPURI,79.3058163,27.2214945
14287,Aroni,,
14288,nan,,
14289,MAINPURI ROAD BHOGAON MAINPURI,79.2736772,27.1157263
14290,RAGHUVEER SEETGRAH RADHARAMAN ROAD MAINPURI,79.0479715,27.230494
14291,nan,,
14292,RAGUNATH COLD STORAGE SULTANGANJ MAIN PURI,79.0962782,27.3146444
14293,Dharau,,
14294,Maharaj Nagar,80.7631072,27.9400997
14295,nan,,
14296,UDEATPUR ABHAI KURAVALI ROAD,80.2568442,13.0383406
14297,JYOTI ROAD,78.9694956,27.2666761
14298,Uditpur Awai,83.3067802,27.1581213
14299,Sothra,,
14300,J.T.ROAD BEWAR MAINPURI,79.2986668,27.2178783
14301,J.T.ROAD BHOGAON MAINPURI,79.1722772,27.2554043
14302,NITGEE[Dot]CHAVAN[At]GMAIL[Dot]COM,,
14303,Kabirpur,90.2484202,24.0089881
14304,nan,,
14305,Bhogaon,79.1722772,27.2554043
14306,Kabirpur,90.2484202,24.0089881
14307,nan,,
14308,KANAKPUR KARHAL MAINPURI,78.952865,27.0035787
14309,Mahawatpur,77.4106671,28.4328565
14310,Farah,,
14311,Malhe,,
14312,Saras,,
14313,Sadabad Rd,77.8633132,27.5270873
14314,Jatauara,,
14315,VILL.VISU.TEH.FARAH,,
14316,VILL-KHARBHA,,
14317,BALDEO SADABAD ROAD,77.9073705,27.4951381
14318,RAYA-BALDEV ROAD,77.7901306,27.549148
14319,BALDEO TO SADABAD ROAD,77.9073705,27.4951381
14320,Ubati,78.574602,27.0733117
14321,JANAM BHUMI,77.6693608,27.5067005
14322,VILL.GATHOLI DEEG ROAD GOERDHAN,77.4650284,27.4940756
14323,RADHAKUND ROAD NAGLAUDAYPUR,77.5498211,27.5518132
14324,Sarai Lukman,78.6980149,27.0732069
14325,MATHURA ROAD FAREH,-1.1865868,50.8548464
14326,ROBIN COLD STORAGE,,
14327,VILL. PATLONI,,
14328,RAYA,,
14329,Sadar,,
14330,MATHURA ROAD,77.2401157,28.6112543
14331,VILL- BARARI,,
14332,MTHURA,77.673673,27.4924134
14333,Patlauni,77.8653126,27.3867931
14334,Jagmudi,78.6918331,27.0701756
14335,VILL.HATKOLI,77.8281514,27.397982
14336,RAYA MATHURA ROAD,77.7893788,27.5563367
14337,Mathura,77.673673,27.4924134
14338,Mathura,77.673673,27.4924134
14339,Kiraoli,77.7852575,27.1367245
14340,Mathura,77.673673,27.4924134
14341,Mathura,77.673673,27.4924134
14342,DHERAUA VILLAGE,,
14343,VILL.PALI DOOGRI,73.331147,25.7780623
14344,Patloni,79.5687728,23.5807664
14345,KOEL,,
14346,Kh No 890 Mauza Loriya Patti Sonkh Tehsil And Dist Mathura,77.673673,27.4924134
14347,Baldeo,77.8395869,27.4163372
14348,Sadabad,,
14349,Chitawali,78.7504547,26.721586
14350,BALDEO,77.8395869,27.4163372
14351,FARAH JALAL ROAD,,
14352,JALAL ROAD FAREH,-1.1865868,50.8548464
14353,Gaantholi,,
14354,Baldeo,77.8395869,27.4163372
14355,Shahpura Gaushana,,
14356,Nagla Chandrabhan,,
14357,Bhawali,79.5195939,29.3822764
14358,Averini,,
14359,Palikhara,,
14360,SADABAD ROAD,77.9073705,27.4951381
14361,SADABAD ROAD,77.9073705,27.4951381
14362,SADABD ROAD,77.9073705,27.4951381
14363,GOSANA,71.92235,23.4758802
14364,COLDSTORAGE[Dot]2000[At]GMAIL[Dot] COM,,
14365,KARAB,,
14366,BALDEV RAYA ROAD,,
14367,RADHA KRISHNA COLD STORAGE & ICE FACTORY,,
14368,VILL - SARS,,
14369,NAUJHIL MANT ROAD,,
14370,NUJHIL MANT ROAD,,
14371,GOSNATILA RAYA ROAD,77.7348358,27.5237425
14372,NARESH SAXENA,,
14373,VILL PATLANI BALDEV MATHURA,77.8395869,27.4163372
14374,RAYA,,
14375,SWARAJ COLD STORAGE LAXMI NAGAR MATHURA,77.6589815,27.5090203
14376,Taiyabpur,87.8205864,25.7117226
14377,Hatkauli,,
14378,BALDOV ROAD,,
14379,nan,,
14380,MAUJA RASOOLPUR CHIRAIYA KOTE MAU,,
14381,nan,,
14382,nan,,
14383,ALI NAGAR PAHSA MAU,83.6228706,25.9676126
14384,nan,,
14385,SEEDHWAL RATANPURA MAU,83.7447356,25.9206608
14386,1 SHYAM NAGAR,80.3539155,26.4002413
14387,ALIPUR NAU GAZA PIR ROAD,77.1331363,28.7972263
14388,MEERUT ROAD MAWANA,77.9310203,28.978926
14389,DELHI ROAD PHASE 2,77.1024902,28.7040592
14390,HPUR ROAD HAGIPUR,77.735785,28.9174972
14391,Phalauda,77.8224332,29.1813294
14392,Daurala,77.702282,29.1130045
14393,ROAD ROAD MAWANA,77.9204938,29.0969563
14394,nan,,
14395,HAGIPUR ROAD,85.208324,25.6924354
14396,CANT STATION ROAD,67.0379089,24.843368
14397,GOKULCOLDSTORAGE[At]RADIFMAIL[Dot]COM,,
14398,Kabli Gate,,
14399,HARIDWAR ROAD DAURALA,77.702282,29.1130045
14400,RUDAKI ROAD WARD N.12,,
14401,SURAJ KUND ROAD,71.4572645,30.1533516
14402,nan,,
14403,nan,,
14404,LAVAW,,
14405,KARNAL ROAD KANKAR KHERA,77.6691819,29.0328198
14406,MOKHAMPUR PHASE 1,78.0786543,30.2788086
14407,nan,,
14408,nan,,
14409,nan,,
14410,nan,,
14411,nan,,
14412,nan,,
14413,nan,,
14414,nan,,
14415,nan,,
14416,nan,,
14417,nan,,
14418,nan,,
14419,nan,,
14420,nan,,
14421,nan,,
14422,nan,,
14423,nan,,
14424,nan,,
14425,nan,,
14426,nan,,
14427,nan,,
14428,nan,,
14429,nan,,
14430,nan,,
14431,.A NAGALA TASHI KAR.AL RPA NAGALA TASHI KARNAL ROA,76.9904825,29.6856929
14432,QILA ROAD,,
14433,RICE & GENERAL MILLS,,
14434,S B COLD STORAGE PHAPUDA HAPUD ROAD MEERUT,77.7265443,28.9378919
14435,MAWANA,77.9204938,29.0969563
14436,GARH ROAD,77.8934812,28.885313
14437,KHARKHUDA,77.7398211,28.8382736
14438,AMBE COLD STORAGE GARH ROAD BHATIPURA,77.7703829,28.9433145
